"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","identity","view_history","duration","Image","condition","question_order"
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","487","1098606","0.0-7.0-9.0-0.106","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1217","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">刻薄</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","488","1099824","0.0-7.0-9.0-1.106","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","朋友","刻薄","Negative","morality","","","1","","old","","","","",""
"368","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">刻薄</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","j","html-keyboard-response","489","1100194","0.0-7.0-9.0-2.106-0.106","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","刻薄","Negative","morality","","","","","朋友","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","490","1100707","0.0-7.0-9.0-0.107","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1336","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">敏捷</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","491","1102043","0.0-7.0-9.0-1.107","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","NA","敏捷","Positive","ability","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","492","1102549","0.0-7.0-9.0-0.108","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"989","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">愚钝</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","493","1103538","0.0-7.0-9.0-1.108","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","自己","愚钝","Negative","ability","","","1","","old","","","","",""
"1347","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">愚钝</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","j","html-keyboard-response","494","1104887","0.0-7.0-9.0-2.108-0.108","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","愚钝","Negative","ability","","","","","自己","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","495","1105399","0.0-7.0-9.0-0.109","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1282","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拜金</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","496","1106683","0.0-7.0-9.0-1.109","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","NA","拜金","Negative","morality","","","0","","new","","","","",""
"1816","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拜金</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","f","html-keyboard-response","497","1108499","0.0-7.0-9.0-2.109-0.109","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","拜金","Negative","morality","","","","","NA","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","498","1109015","0.0-7.0-9.0-0.110","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2045","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">驽钝</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","499","1111060","0.0-7.0-9.0-1.110","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","朋友","驽钝","Negative","ability","","","0","","old","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","500","1111570","0.0-7.0-9.0-0.111","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1574","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">利落</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","501","1113145","0.0-7.0-9.0-1.111","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","自己","利落","Positive","ability","","","0","","old","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","502","1113656","0.0-7.0-9.0-0.112","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1584","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">依靠</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","503","1115241","0.0-7.0-9.0-1.112","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","NA","依靠","Negative","ability","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","504","1115749","0.0-7.0-9.0-0.113","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1460","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">好心</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","505","1117210","0.0-7.0-9.0-1.113","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","NA","好心","Positive","morality","","","0","","new","","","","",""
"1626","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">好心</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","f","html-keyboard-response","506","1118837","0.0-7.0-9.0-2.113-0.113","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","好心","Positive","morality","","","","","NA","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","507","1119347","0.0-7.0-9.0-0.114","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1277","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">慈悲</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","508","1120624","0.0-7.0-9.0-1.114","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","NA","慈悲","Positive","morality","","","0","","new","","","","",""
"1215","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">慈悲</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","f","html-keyboard-response","509","1121840","0.0-7.0-9.0-2.114-0.114","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","慈悲","Positive","morality","","","","","NA","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","510","1122370","0.0-7.0-9.0-0.115","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"929","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">守时</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","511","1123299","0.0-7.0-9.0-1.115","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","NA","守时","Positive","morality","","","0","","new","","","","",""
"573","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">守时</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","j","html-keyboard-response","512","1123873","0.0-7.0-9.0-2.115-0.115","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","守时","Positive","morality","","","","","NA","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","513","1124380","0.0-7.0-9.0-0.116","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1042","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">果断</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","2","html-keyboard-response","514","1125423","0.0-7.0-9.0-1.116","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","familiar","","","","","","","","","SRET","RJ_formal1","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","朋友","果断","Positive","ability","","","1","","old","","","","",""
"426","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">果断</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","j","html-keyboard-response","515","1125849","0.0-7.0-9.0-2.116-0.116","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","self","","","","","","","","","SRET","RJ_formal_2","Wed Oct 18 2023 14:46:23 GMT+0800 (中国标准时间)","","","","","","","果断","Positive","ability","","","","","朋友","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","516","1126395","0.0-7.0-9.0-0.117","5","6","7","5","6","5","4","4","5","4","5","1","-2","-1","-2","-1","1","1","2","4","4","5","5","4","5","5","4","5","5","8","5","6","7","5","6","8","6","7","3","6","1","6","5","5","6","7","5","5","5","5","1","6","5","6","5","6","6","6","2","7","2","5","6","5","6","6","7","7","5","6","7","3","6","6","7","5","6","7","595245798992642048","林","683","Male","[""坏我"",""坏他"",""好他"",""好我""]","[""弱我"",""弱他"",""强他"",""强我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
