"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib2","version_target2","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib","version_target","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order" 
"651","","j","psychophysics","1400","1805746","0.0-9.0-1.0-4.0-0.5-0.248","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","梯形","六边","","","","","","","key","j","16.663581632652644","640","356","j","nonmatch","img/trapezoid.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1401","1806248","0.0-9.0-1.0-4.0-0.5-1.248","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"688","","f","psychophysics","1402","1807937","0.0-9.0-1.0-4.0-0.5-0.249","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","方形","方形","","","","","","","key","f","16.66935000000056","640","356","f","match","img/square.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1403","1808438","0.0-9.0-1.0-4.0-0.5-1.249","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"721","","f","psychophysics","1404","1810160","0.0-9.0-1.0-4.0-0.5-0.250","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","椭圆","方形","","","","","","","key","f","16.64624509803823","640","356","j","nonmatch","img/ellipse.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1405","1810661","0.0-9.0-1.0-4.0-0.5-1.250","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"609","","f","psychophysics","1406","1812270","0.0-9.0-1.0-4.0-0.5-0.251","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","梯形","梯形","","","","","","","key","f","16.66482105263215","640","356","f","match","img/trapezoid.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1407","1812771","0.0-9.0-1.0-4.0-0.5-1.251","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"659","","j","psychophysics","1408","1814431","0.0-9.0-1.0-4.0-0.5-0.252","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","椭圆","椭圆","","","","","","","key","j","16.66296969697049","640","356","f","match","img/ellipse.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1409","1814931","0.0-9.0-1.0-4.0-0.5-1.252","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"578","","f","psychophysics","1410","1816511","0.0-9.0-1.0-4.0-0.5-0.253","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","椭圆","椭圆","","","","","","","key","f","16.669553191490234","640","356","f","match","img/ellipse.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1411","1817012","0.0-9.0-1.0-4.0-0.5-1.253","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"609","","f","psychophysics","1412","1818623","0.0-9.0-1.0-4.0-0.5-0.254","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","梯形","梯形","","","","","","","key","f","16.662094736844303","640","356","f","match","img/trapezoid.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1413","1819124","0.0-9.0-1.0-4.0-0.5-1.254","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"625","","f","psychophysics","1414","1820751","0.0-9.0-1.0-4.0-0.5-0.255","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","六边","六边","","","","","","","key","f","16.630760416664998","640","356","f","match","img/hexagon.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1415","1821252","0.0-9.0-1.0-4.0-0.5-1.255","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"707","","j","psychophysics","1416","1822960","0.0-9.0-1.0-4.0-0.5-0.256","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","椭圆","六边","","","","","","","key","j","16.648274509802313","640","356","j","nonmatch","img/ellipse.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1417","1823461","0.0-9.0-1.0-4.0-0.5-1.256","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"600","","f","psychophysics","1418","1825063","0.0-9.0-1.0-4.0-0.5-0.257","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","梯形","梯形","","","","","","","key","f","16.668178947367952","640","356","f","match","img/trapezoid.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1419","1825563","0.0-9.0-1.0-4.0-0.5-1.257","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"683","","f","psychophysics","1420","1827247","0.0-9.0-1.0-4.0-0.5-0.258","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","椭圆","梯形","","","","","","","key","f","16.665209999999497","640","356","j","nonmatch","img/ellipse.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1421","1827748","0.0-9.0-1.0-4.0-0.5-1.258","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"555","","f","psychophysics","1422","1829303","0.0-9.0-1.0-4.0-0.5-0.259","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","六边","梯形","","","","","","","key","f","16.66536956521652","640","356","j","nonmatch","img/hexagon.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1423","1829804","0.0-9.0-1.0-4.0-0.5-1.259","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"849","","j","psychophysics","1424","1831655","0.0-9.0-1.0-4.0-0.5-0.260","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","方形","方形","","","","","","","key","j","16.660881818181156","640","356","f","match","img/square.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1425","1832156","0.0-9.0-1.0-4.0-0.5-1.260","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"833","","f","psychophysics","1426","1833991","0.0-9.0-1.0-4.0-0.5-0.261","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","六边","六边","","","","","","","key","f","16.627953703704947","640","356","f","match","img/hexagon.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1427","1834491","0.0-9.0-1.0-4.0-0.5-1.261","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"891","","j","psychophysics","1428","1836383","0.0-9.0-1.0-4.0-0.5-0.262","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","梯形","方形","","","","","","","key","j","16.666089285713888","640","356","j","nonmatch","img/trapezoid.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1429","1836883","0.0-9.0-1.0-4.0-0.5-1.262","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"794","","j","psychophysics","1430","1838679","0.0-9.0-1.0-4.0-0.5-0.263","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","六边","方形","","","","","","","key","j","16.660140186915974","640","356","j","nonmatch","img/hexagon.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1431","1839180","0.0-9.0-1.0-4.0-0.5-1.263","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"505","","f","psychophysics","1432","1840687","0.0-9.0-1.0-4.0-0.5-0.264","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","六边","方形","","","","","","","key","f","16.665910112357626","640","356","j","nonmatch","img/hexagon.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1433","1841189","0.0-9.0-1.0-4.0-0.5-1.264","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"969","","f","psychophysics","1434","1843159","0.0-9.0-1.0-4.0-0.5-0.265","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","六边","梯形","","","","","","","key","f","16.631846153845963","640","356","j","nonmatch","img/hexagon.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1435","1843660","0.0-9.0-1.0-4.0-0.5-1.265","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"697","","f","psychophysics","1436","1845359","0.0-9.0-1.0-4.0-0.5-0.266","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","梯形","梯形","","","","","","","key","f","16.667445544554568","640","356","f","match","img/trapezoid.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1437","1845860","0.0-9.0-1.0-4.0-0.5-1.266","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"881","","j","psychophysics","1438","1847742","0.0-9.0-1.0-4.0-0.5-0.267","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","六边","椭圆","","","","","","","key","j","16.66813392857148","640","356","j","nonmatch","img/hexagon.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1439","1848244","0.0-9.0-1.0-4.0-0.5-1.267","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"650","","j","psychophysics","1440","1849894","0.0-9.0-1.0-4.0-0.5-0.268","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","椭圆","方形","","","","","","","key","j","16.66254081632657","640","356","j","nonmatch","img/ellipse.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1441","1850396","0.0-9.0-1.0-4.0-0.5-1.268","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"690","","j","psychophysics","1442","1852087","0.0-9.0-1.0-4.0-0.5-0.269","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","方形","椭圆","","","","","","","key","j","16.664610000001268","640","356","j","nonmatch","img/square.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1443","1852589","0.0-9.0-1.0-4.0-0.5-1.269","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"712","","j","psychophysics","1444","1854302","0.0-9.0-1.0-4.0-0.5-0.270","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","椭圆","梯形","","","","","","","key","j","16.6310891089108","640","356","j","nonmatch","img/ellipse.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1445","1854804","0.0-9.0-1.0-4.0-0.5-1.270","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"609","","j","psychophysics","1446","1856415","0.0-9.0-1.0-4.0-0.5-0.271","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","false","","formal_ALT1_2","ALT1","","梯形","梯形","","","","","","","key","j","16.66170833333308","640","356","f","match","img/trapezoid.png",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1447","1856916","0.0-9.0-1.0-4.0-0.5-1.271","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"538","","j","psychophysics","1448","1858455","0.0-9.0-1.0-4.0-0.5-0.272","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","椭圆","六边","","","","","","","key","j","16.66207692307768","640","356","j","nonmatch","img/ellipse.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1449","1858956","0.0-9.0-1.0-4.0-0.5-1.272","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"674","","f","psychophysics","1450","1860631","0.0-9.0-1.0-4.0-0.5-0.273","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","六边","六边","","","","","","","key","f","16.664080808080282","640","356","f","match","img/hexagon.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1451","1861132","0.0-9.0-1.0-4.0-0.5-1.273","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"658","","f","psychophysics","1452","1862792","0.0-9.0-1.0-4.0-0.5-0.274","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","match","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","方形","方形","","","","","","","key","f","16.664828282827983","640","356","f","match","img/square.png",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1453","1863293","0.0-9.0-1.0-4.0-0.5-1.274","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","","","","","","","","","","",""
"871","","j","psychophysics","1454","1865167","0.0-9.0-1.0-4.0-0.5-0.275","3","2","3","3","3","3","3","3","4","4","4","3","4","3","4","3","4","3","4","4","2","3","4","3","4","4","3","2","2","1","0","1","1","0","0","0","1","0","1","-1","0","1","0","1","4","3","2","4","3","2","3","4","3","3","682910925522468864","颜","","","","nonmatch","","","","","","","","","","","","","","","true","","formal_ALT1_2","ALT1","","方形","六边","","","","","","","key","j","16.663621621621722","640","356","j","nonmatch","img/square.png",""
