"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","version_attrib2","version_target2","IAT","RT","varname","summary","version_attrib","version_target","question_order" 
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","778","1591485","0.0-7.0-1.0-4.0-0.5-1.281","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"924","","f","psychophysics","779","1593410","0.0-7.0-1.0-4.0-0.5-0.282","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.666008771930233","640","356","f","true","match","img/diamond.png","菱形","菱形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","780","1593910","0.0-7.0-1.0-4.0-0.5-1.282","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"612","","f","psychophysics","781","1595523","0.0-7.0-1.0-4.0-0.5-0.283","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.66880208333411","640","356","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","782","1596024","0.0-7.0-1.0-4.0-0.5-1.283","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"1128","","f","psychophysics","783","1598154","0.0-7.0-1.0-4.0-0.5-0.284","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.667496062991187","640","356","j","false","nonmatch","img/hexagon.png","菱形","六边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","784","1598656","0.0-7.0-1.0-4.0-0.5-1.284","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"648","","j","psychophysics","785","1600305","0.0-7.0-1.0-4.0-0.5-0.285","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666744897959337","640","356","j","true","nonmatch","img/ellipse.png","六边","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","786","1600806","0.0-7.0-1.0-4.0-0.5-1.285","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"716","","j","psychophysics","787","1602522","0.0-7.0-1.0-4.0-0.5-0.286","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.667264705882225","640","356","j","true","nonmatch","img/ellipse.png","菱形","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","788","1603023","0.0-7.0-1.0-4.0-0.5-1.286","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"848","","f","psychophysics","789","1604872","0.0-7.0-1.0-4.0-0.5-0.287","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.666863636363466","640","356","f","true","match","img/hexagon.png","六边","六边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","790","1605377","0.0-7.0-1.0-4.0-0.5-1.287","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"3154","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了98% 的试次。</p><p class='context'>您的平均反应时为784毫秒。</p><p class='context'>请按空格键进入休息。</p></div>"," ","html-keyboard-response","791","1608532","0.0-7.0-1.0-4.0-1.5","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"106119","
                  <p>您当前还剩余2组实验</p>
                  <p>现在是休息时间，当您结束休息后，您可以点击 结束休息 按钮 继续。</p>
                  <p>建议休息时间还剩余<span id=""iii"">60</span>秒</p>","0","html-button-response","792","1714654","0.0-7.0-1.0-4.0-2.5","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"715","","f","psychophysics","793","1716371","0.0-7.0-1.0-4.0-0.6-0.288","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.668235294116826","640","356","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","794","1716872","0.0-7.0-1.0-4.0-0.6-1.288","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"699","","f","psychophysics","795","1718572","0.0-7.0-1.0-4.0-0.6-0.289","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.66812871287042","640","356","f","true","match","img/diamond.png","菱形","菱形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","796","1719074","0.0-7.0-1.0-4.0-0.6-1.289","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"773","","j","psychophysics","797","1720848","0.0-7.0-1.0-4.0-0.6-0.290","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.667266666667448","640","356","f","false","match","img/diamond.png","菱形","菱形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","798","1721350","0.0-7.0-1.0-4.0-0.6-1.290","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"637","","f","psychophysics","799","1722988","0.0-7.0-1.0-4.0-0.6-0.291","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.667618556701836","640","356","f","true","match","img/diamond.png","菱形","菱形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","800","1723489","0.0-7.0-1.0-4.0-0.6-1.291","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"944","","f","psychophysics","801","1725434","0.0-7.0-1.0-4.0-0.6-0.292","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.66712068965466","640","356","j","false","nonmatch","img/diamond.png","方形","菱形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","802","1725936","0.0-7.0-1.0-4.0-0.6-1.292","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"null","","null","psychophysics","803","1728138","0.0-7.0-1.0-4.0-0.6-0.293","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","null","","","","","","","","","","","","","","key","null","16.66683969465582","640","356","j","false","nonmatch","img/diamond.png","椭圆","菱形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","html-keyboard-response","804","1728638","0.0-7.0-1.0-4.0-0.6-1.293","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"859","","j","psychophysics","805","1730498","0.0-7.0-1.0-4.0-0.6-0.294","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66619819819902","640","356","j","true","nonmatch","img/hexagon.png","椭圆","六边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","806","1731000","0.0-7.0-1.0-4.0-0.6-1.294","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"816","","j","psychophysics","807","1732816","0.0-7.0-1.0-4.0-0.6-0.295","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666740740739947","640","356","j","true","nonmatch","img/ellipse.png","方形","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","808","1733318","0.0-7.0-1.0-4.0-0.6-1.295","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"737","","j","psychophysics","809","1735057","0.0-7.0-1.0-4.0-0.6-0.296","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.667359223299957","640","356","j","true","nonmatch","img/square.png","六边","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","810","1735558","0.0-7.0-1.0-4.0-0.6-1.296","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"608","","f","psychophysics","811","1737168","0.0-7.0-1.0-4.0-0.6-0.297","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.667187500000484","640","356","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","812","1737669","0.0-7.0-1.0-4.0-0.6-1.297","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"610","","f","psychophysics","813","1739280","0.0-7.0-1.0-4.0-0.6-0.298","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.666875000000193","640","356","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","814","1739781","0.0-7.0-1.0-4.0-0.6-1.298","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"712","","j","psychophysics","815","1741495","0.0-7.0-1.0-4.0-0.6-0.299","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666910891089184","640","356","j","true","nonmatch","img/hexagon.png","方形","六边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","816","1741996","0.0-7.0-1.0-4.0-0.6-1.299","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"647","","f","psychophysics","817","1743643","0.0-7.0-1.0-4.0-0.6-0.300","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.666474226802183","640","356","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","818","1744144","0.0-7.0-1.0-4.0-0.6-1.300","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"720","","j","psychophysics","819","1745866","0.0-7.0-1.0-4.0-0.6-0.301","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666137254901923","640","356","j","true","nonmatch","img/square.png","椭圆","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","820","1746366","0.0-7.0-1.0-4.0-0.6-1.301","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"850","","f","psychophysics","821","1748217","0.0-7.0-1.0-4.0-0.6-0.302","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.666790909091517","640","356","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","822","1748718","0.0-7.0-1.0-4.0-0.6-1.302","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"724","","j","psychophysics","823","1750443","0.0-7.0-1.0-4.0-0.6-0.303","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66830392156764","640","356","j","true","nonmatch","img/ellipse.png","菱形","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","824","1750943","0.0-7.0-1.0-4.0-0.6-1.303","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"972","","f","psychophysics","825","1752916","0.0-7.0-1.0-4.0-0.6-0.304","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.664581196581643","640","356","f","true","match","img/hexagon.png","六边","六边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","826","1753417","0.0-7.0-1.0-4.0-0.6-1.304","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"827","","j","psychophysics","827","1755245","0.0-7.0-1.0-4.0-0.6-0.305","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.666568807339072","640","356","j","true","nonmatch","img/ellipse.png","六边","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","828","1755746","0.0-7.0-1.0-4.0-0.6-1.305","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"848","","j","psychophysics","829","1757595","0.0-7.0-1.0-4.0-0.6-0.306","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66595454545353","640","356","j","true","nonmatch","img/square.png","菱形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","830","1758096","0.0-7.0-1.0-4.0-0.6-1.306","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"669","","f","psychophysics","831","1759767","0.0-7.0-1.0-4.0-0.6-0.307","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","match","","","","","","","","","","","","","","key","f","16.665393939394637","640","356","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","832","1760268","0.0-7.0-1.0-4.0-0.6-1.307","2","3","3","2","1","2","1","2","2","3","3","2","1","2","2","2","2","2","3","3","2","3","4","4","4","4","4","1","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","3","5","4","4","4","5","2","3","2","1","746397539082964994","孟","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
