"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","identity","view_history","duration","Image","condition","question_order"
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","263","1027120","0.0-7.0-9.0-0.21","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"955","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">混账</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","264","1028076","0.0-7.0-9.0-1.21","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","自己","混账","Negative","morality","","","0","","old","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","265","1028584","0.0-7.0-9.0-0.22","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"609","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">侠义</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","266","1029194","0.0-7.0-9.0-1.22","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","侠义","Positive","morality","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","267","1029697","0.0-7.0-9.0-0.23","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1938","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">勤恳</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","268","1031635","0.0-7.0-9.0-1.23","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","朋友","勤恳","Positive","morality","","","0","","old","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","269","1032137","0.0-7.0-9.0-0.24","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1283","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">精干</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","270","1033420","0.0-7.0-9.0-1.24","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","朋友","精干","Positive","ability","","","1","","old","","","","",""
"1085","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">精干</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","f","html-keyboard-response","271","1034506","0.0-7.0-9.0-2.24-0.24","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","","精干","Positive","ability","","","","","朋友","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","272","1035009","0.0-7.0-9.0-0.25","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"901","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">不仁</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","273","1035910","0.0-7.0-9.0-1.25","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","不仁","Negative","morality","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","274","1036417","0.0-7.0-9.0-0.26","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1462","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">刚正</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","275","1037880","0.0-7.0-9.0-1.26","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","自己","刚正","Positive","morality","","","0","","old","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","276","1038385","0.0-7.0-9.0-0.27","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5053","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拙笨</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","277","1043439","0.0-7.0-9.0-1.27","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","拙笨","Negative","ability","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","278","1043945","0.0-7.0-9.0-0.28","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2149","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">有力</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","3","html-keyboard-response","279","1046095","0.0-7.0-9.0-1.28","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","old","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","朋友","有力","Positive","ability","","","1","","old","","","","",""
"1235","<p style=""position: absolute; top:calc(45%);transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">有力</p><p style=""position:absolute; text-align: center;font-size: 25px;color:	#D3D3D3;top:calc(50% + 35%);transform: translate(-50%)"">自己按 j 键 ，朋友按 f 键</p>","f","html-keyboard-response","280","1047331","0.0-7.0-9.0-2.28-0.28","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","friend","","","","","","","","","SRET","RJ_formal_2","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","","有力","Positive","ability","","","","","朋友","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","281","1047832","0.0-7.0-9.0-0.29","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"946","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">腐败</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","282","1048779","0.0-7.0-9.0-1.29","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","腐败","Negative","morality","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","283","1049288","0.0-7.0-9.0-0.30","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"793","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">屈才</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","284","1050082","0.0-7.0-9.0-1.30","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","屈才","Negative","ability","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","285","1050584","0.0-7.0-9.0-0.31","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1519","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">贪污</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","286","1052104","0.0-7.0-9.0-1.31","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","朋友","贪污","Negative","morality","","","0","","old","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","287","1052608","0.0-7.0-9.0-0.32","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3642","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">忠诚</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","288","1056252","0.0-7.0-9.0-1.32","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","忠诚","Positive","morality","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","289","1056761","0.0-7.0-9.0-0.33","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1987","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">拖拉</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","290","1058748","0.0-7.0-9.0-1.33","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","NA","拖拉","Negative","ability","","","1","","new","","","","",""
"null","<div style=""color:white;font-size:80px;line-height:5px;position:absolute;top:calc(50%); transform: translate(-50%, -50%)"">+</div>","null","html-keyboard-response","291","1059257","0.0-7.0-9.0-0.34","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3741","<p style=""position: absolute; top:calc(45%);;transform: translate(-50%, -50%);text-align: center; color: white; font-size: 60px;"">无私</p><p style=""position:absolute; text-align: center;color:	#D3D3D3;font-size: 25px;top:calc(50% + 35%);transform: translate(-50%)"">新词按 “1” ，熟悉按 “2” ，旧词按 “3”</p>","1","html-keyboard-response","292","1063000","0.0-7.0-9.0-1.34","5","5","6","5","7","5","4","4","5","5","5","-1","0","0","1","-2","2","1","1","5","4","4","5","4","4","5","4","4","5","8","8","7","8","6","7","8","7","7","5","3","6","4","4","3","5","2","3","4","4","4","6","4","4","6","4","4","5","4","5","5","6","6","3","5","5","5","6","6","5","6","4","5","5","6","6","5","4","6","732379307938418690","张","533","Male","[""好我"",""坏他"",""好他"",""坏我""]","[""强我"",""弱他"",""强他"",""弱我""]","","","","","","","","new","","","","","","","","","SRET","RJ_formal1","Sat Nov 25 2023 12:41:51 GMT+0800 (中国标准时间)","","","","","","朋友","无私","Positive","morality","","","0","","old","","","","",""
